ConfigID,ClientID,ParticipationOrdinal,StartInclusive,EndExclusive,Count,ClientCapacity,UnusedAfterSixBlocks
alpha_1p0_seed_999,21,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,21,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,21,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,21,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,21,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,21,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,22,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,22,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,22,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,22,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,22,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,22,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,23,0,0,51200,51200,551661,244461
alpha_1p0_seed_999,23,1,51200,102400,51200,551661,244461
alpha_1p0_seed_999,23,2,102400,153600,51200,551661,244461
alpha_1p0_seed_999,23,3,153600,204800,51200,551661,244461
alpha_1p0_seed_999,23,4,204800,256000,51200,551661,244461
alpha_1p0_seed_999,23,5,256000,307200,51200,551661,244461
alpha_1p0_seed_999,24,0,0,51200,51200,551660,244460
alpha_1p0_seed_999,24,1,51200,102400,51200,551660,244460
alpha_1p0_seed_999,24,2,102400,153600,51200,551660,244460
alpha_1p0_seed_999,24,3,153600,204800,51200,551660,244460
alpha_1p0_seed_999,24,4,204800,256000,51200,551660,244460
alpha_1p0_seed_999,24,5,256000,307200,51200,551660,244460
alpha_1p0_seed_999,25,0,0,51200,51200,551660,244460
alpha_1p0_seed_999,25,1,51200,102400,51200,551660,244460
alpha_1p0_seed_999,25,2,102400,153600,51200,551660,244460
alpha_1p0_seed_999,25,3,153600,204800,51200,551660,244460
alpha_1p0_seed_999,25,4,204800,256000,51200,551660,244460
alpha_1p0_seed_999,25,5,256000,307200,51200,551660,244460
alpha_1p0_seed_999,26,0,0,51200,51200,551660,244460
alpha_1p0_seed_999,26,1,51200,102400,51200,551660,244460
alpha_1p0_seed_999,26,2,102400,153600,51200,551660,244460
alpha_1p0_seed_999,26,3,153600,204800,51200,551660,244460
alpha_1p0_seed_999,26,4,204800,256000,51200,551660,244460
alpha_1p0_seed_999,26,5,256000,307200,51200,551660,244460
alpha_1p0_seed_999,27,0,0,51200,51200,551660,244460
alpha_1p0_seed_999,27,1,51200,102400,51200,551660,244460
alpha_1p0_seed_999,27,2,102400,153600,51200,551660,244460
alpha_1p0_seed_999,27,3,153600,204800,51200,551660,244460
alpha_1p0_seed_999,27,4,204800,256000,51200,551660,244460
alpha_1p0_seed_999,27,5,256000,307200,51200,551660,244460
alpha_1p0_seed_999,28,0,0,51200,51200,551660,244460
alpha_1p0_seed_999,28,1,51200,102400,51200,551660,244460
alpha_1p0_seed_999,28,2,102400,153600,51200,551660,244460
alpha_1p0_seed_999,28,3,153600,204800,51200,551660,244460
alpha_1p0_seed_999,28,4,204800,256000,51200,551660,244460
alpha_1p0_seed_999,28,5,256000,307200,51200,551660,244460
alpha_1p0_seed_999,29,0,0,51200,51200,551660,244460
alpha_1p0_seed_999,29,1,51200,102400,51200,551660,244460
alpha_1p0_seed_999,29,2,102400,153600,51200,551660,244460
alpha_1p0_seed_999,29,3,153600,204800,51200,551660,244460
alpha_1p0_seed_999,29,4,204800,256000,51200,551660,244460
alpha_1p0_seed_999,29,5,256000,307200,51200,551660,244460
