run_index,run_directory,filename,size_bytes,sha256
91,run_091__alpha_1p0_seed_123__FEDAVG__CLEAN,RUN_STATE.json,237,2D2233B9AB1EDFC29A8A4BCB3394AA7B42420DC05A82F6C0044547C2747C570F
92,run_092__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,38B86CC2FBC61CCACAAD4A565D5886828B7BF3F3DB15E5EC274B00851B9E53FD
92,run_092__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,8F64849892E3AF9A300FE11F0C25220FC21DD67E30677904023DB9AE2590AFB6
92,run_092__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1654,B4F97347D524EE0D3A297B9B4DC9A1E542BC523A647486D6A65D879B282F80CF
92,run_092__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1098,03102C48819910931098DD6DAB648D03D29882D99E4575248868AD31B98E24A0
92,run_092__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,FE50864B4A3668648A6EBED735683AECEDD555B3C2825B62B2657B1CDE20DFAD
92,run_092__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P2,RUN_STATE.json,235,C26CBA84AC9172D0984ABE7A8B8B97B5C9E2B2C64025EBD1A112A5355A4CBA8B
93,run_093__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,38B86CC2FBC61CCACAAD4A565D5886828B7BF3F3DB15E5EC274B00851B9E53FD
93,run_093__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,73D85F99B1890D84DA4FA68534F6AAE4F7C2A2628F90F3E44A78D6F694D79DB2
93,run_093__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1702,2EADA95C8E20B98C20571DE42F8B4582EAB4CCC57E11D96095CBFD01E1CF9BD6
93,run_093__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1098,EBFB88595C9AAB5FC6F0A533B07040A07918342EE4F84ECA7357E772F72146E6
93,run_093__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,F0C6FA0F46F34A8D9B4E8FDB97B664D12AD5183EFA3B5A51A7A2E3A6C97F3BB0
93,run_093__alpha_1p0_seed_123__FEDAVG__SIGNFLIP_MU0P4,RUN_STATE.json,235,C26CBA84AC9172D0984ABE7A8B8B97B5C9E2B2C64025EBD1A112A5355A4CBA8B
94,run_094__alpha_1p0_seed_123__FEDPROX__CLEAN,BEST_STATE.pt,179065,CF6D66CF22E7F2ECB062D442883F29531CDFDC61D4856A3E004BA82DC23CD018
94,run_094__alpha_1p0_seed_123__FEDPROX__CLEAN,ROUND_CHECKPOINT.pt,179329,5F1531162D757E7AF90E99AE06D5E0F2607F23A3F79AF3919BAF1D5E5F87A28C
94,run_094__alpha_1p0_seed_123__FEDPROX__CLEAN,ROUND_VALIDATION_METRICS.csv,1650,9A066CF9DF25312356337A79517F22AD99B890694F4BBEB98DC9A9DD3CF34D29
94,run_094__alpha_1p0_seed_123__FEDPROX__CLEAN,RUN_COMPLETE.json,1091,D8427EA520BD738C670686519DF29EB554F03681A9DA4F59FCD9B5B6814773C7
94,run_094__alpha_1p0_seed_123__FEDPROX__CLEAN,RUN_CONTRACT.json,420,527453468762549B3A2F11080A43C37FEE07BD56887D2C2F86BEA29052FE2F3D
94,run_094__alpha_1p0_seed_123__FEDPROX__CLEAN,RUN_STATE.json,235,FB0139757B635593609D093C5239E09542B5E33999EDFF7833D15C4BAAC24CCC
95,run_095__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,23A9C1E751C3416008AE3795DAA6EB576B5D1A95800F21F21D773FF2142A3B19
95,run_095__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,1EF3508CF985996CF333F9DC7139FB348245BB80B7B1042C15E5ADE5328CBD5F
95,run_095__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1654,4645A8E6530957434C046776989A6EA484625F4C88DFF231CD260463D7BBD27B
95,run_095__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1101,D9768D66FB8C8F03889F4E7E2CC622841AF8C068047D3D47FB25DFC29A24BAC7
95,run_095__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P2,RUN_CONTRACT.json,429,F2EB999453E4E38C6971ED68A2E7B237B4D6AC79D568355BCD43C50CF56E58EE
95,run_095__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P2,RUN_STATE.json,237,71A4F89AF8154E2B19BC703B191A5E662E5BB18EBBE4108D87DC1C925CCA3C1F
96,run_096__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,23A9C1E751C3416008AE3795DAA6EB576B5D1A95800F21F21D773FF2142A3B19
96,run_096__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,79923622310B2D398D8FDB9F62938DE20FE335C7B0C47CB4C87EB607182BD795
96,run_096__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1700,C2F8AFAA0A6B55663BBD171C3F04A5A70EB8F78EE65975362D4D4C83282ED1D8
96,run_096__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1101,7A671305662A576AAAF78C99ABE2436D124A94D58C09B31DE3E461F96E33B0A5
96,run_096__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P4,RUN_CONTRACT.json,429,6297A737DE67386360B8FE9D975A108A3B0A42435E4CF23ECCAF4235A4DDB317
96,run_096__alpha_1p0_seed_123__FEDPROX__SIGNFLIP_MU0P4,RUN_STATE.json,237,71A4F89AF8154E2B19BC703B191A5E662E5BB18EBBE4108D87DC1C925CCA3C1F
97,run_097__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__CLEAN,BEST_STATE.pt,179065,21A9D86DE56A669D23B352F51BCB8113FD54E20846755EE99BF6528C3BD4D1EA
97,run_097__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__CLEAN,ROUND_CHECKPOINT.pt,179329,2733392504AEAE7D52AD8521AEB9F83507C63E66731755F735F365EF11ABB113
97,run_097__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__CLEAN,ROUND_VALIDATION_METRICS.csv,1648,54711E39644BD4BD3403374D20709995A5422A25EF27D8762D90DC0E29500500
97,run_097__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__CLEAN,RUN_COMPLETE.json,1104,C757C9709A12999071837A28DCF761DA545D9BAB0E0A8B5435A87A4D29D21939
97,run_097__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__CLEAN,RUN_CONTRACT.json,432,578DF0551DC1AF648DE56C111E9216230355169D61ECC1894D49EC1F71F29F4D
97,run_097__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__CLEAN,RUN_STATE.json,237,47B6B8E3D87C037A8259D7DB59F2FEE4DC6215098D4071831CA7832B946C1DDF
98,run_098__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,9ADC2097F5D108EB502DA0F9D9AB2DEBC603BB690281EE8DAB3FC012D4DD74CB
98,run_098__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,A58C0FFADD940E120A918928C6ED4193935F5665F24BFC91D6E321E9534A88BB
98,run_098__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1652,6CEF94C32232D7CE2152C9F4BCC36C0E4ED0379C1D5410DE40BCD8454A0F3319
98,run_098__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1115,3350B6FAEBA623C1F294F1442FB425581FD88CCCDE574E6BDDD15F28E5BDFD27
98,run_098__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_CONTRACT.json,441,E4A4B06450A43B9C1DD83B35EF460B1D98C7E99E4B6A145B3C0647D820BDEDF5
98,run_098__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_STATE.json,238,180CEF78298CBE5035BD912FDC24F34CD15717D92DBE5F2F727CFD40216EACA7
99,run_099__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,1984C15CE5A5F9F5C80763F9C3AF73616911A3D6B25EE525BEE247C57595ECF4
99,run_099__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,6C6218B43D4EA7AED5D5A695F62EE8AFA1E82CE3C289A5AA2E5780F9BBA03336
99,run_099__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1716,78A58A1CEDEAC4B125BAD38CCE64460FC747B5F272876099834AD611BCC561CA
99,run_099__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1112,C0266EFF0F73FE9B92B5B1C093B84F72466A12829276DA9A4B93DD7E9AEA5AE5
99,run_099__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_CONTRACT.json,441,00524AA43E829AD1548A634C20F80FCE71B9F9F0A34131BF81285F5FE0FCAE30
99,run_099__alpha_1p0_seed_123__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_STATE.json,235,1BFF7D70155DF43ADAACAF0C1348F6D43FDB844E05C4DFBAF2752090A3A75188
100,run_100__alpha_1p0_seed_123__FEDLE_ADAPTED__CLEAN,BEST_STATE.pt,179065,598BC4CC12EE685296F8CE9EEFB2B7648B6D8AA033DA8C2CF602D37AB7801DB8
100,run_100__alpha_1p0_seed_123__FEDLE_ADAPTED__CLEAN,ROUND_CHECKPOINT.pt,179329,E1D874BA3539B59102FF69B0F9EFCE25865F0D2C38BF9BD59A4BF76D37FB6FFD
100,run_100__alpha_1p0_seed_123__FEDLE_ADAPTED__CLEAN,ROUND_VALIDATION_METRICS.csv,1651,1F6BF288C1D1CCC3D6CF446F18E64F0CADD93490DEED78B30EB1F333A4A2EE73
100,run_100__alpha_1p0_seed_123__FEDLE_ADAPTED__CLEAN,RUN_COMPLETE.json,1099,E8CE9A36CB8BC812C7D2B26F37A40F23A0064936C5169ADC2E430F5CCBF547AD
100,run_100__alpha_1p0_seed_123__FEDLE_ADAPTED__CLEAN,RUN_CONTRACT.json,427,2934F03A705405F31ECC1CFA7E7F4B3ACF7759CA175B8816AEEC4682E8FAFE34
100,run_100__alpha_1p0_seed_123__FEDLE_ADAPTED__CLEAN,RUN_STATE.json,237,086277C137B576F84B1D87E39789479AD30C7B2C9219C835202BF88E538D983F
101,run_101__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,721E78A6BFFA4C5AE0D7A9D3668B4B5897A1908EDA9AD375C28CC9A18BF5745B
101,run_101__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,373E563129674407604A6A02072BB05A9A9261D156287833A7A9AA2034CC662A
101,run_101__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1654,704FAF52E6F4C180775C3BBAC63EF6DB24B32814DB3EB83AE83F8FB43C856C45
101,run_101__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1108,730E2F44750298FDD9E2C2B8DB85D95CEA5582890C139CD1D0B0AB343F93B478
101,run_101__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_CONTRACT.json,436,1697D17307498BF8A9152378B5ED7A20548AFB44FAE0C23378C6D041E5D086BE
101,run_101__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_STATE.json,237,0FFC966EE71233D52084761A703A5E22E17B50B01B3D172CD71E51CC5F11431B
102,run_102__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,721E78A6BFFA4C5AE0D7A9D3668B4B5897A1908EDA9AD375C28CC9A18BF5745B
102,run_102__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,613046D15B09CF91855FFA74E9D5EC3E0A529DB3323196A17F3BDC0B7692E389
102,run_102__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1694,ECE65DBD8E069C9F95262F3FCF35A416B71551CFBB3494E132F9E95B57DA0674
102,run_102__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1108,908EB6EAD7C18F8A8AA1587392C18054CFF9C9794BDE1EFD3FF6A790A58F4081
102,run_102__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_CONTRACT.json,436,54DD417EA93978BDE0C838E89B869D9B1CA5990FE863DA06627E3D18E617DF7E
102,run_102__alpha_1p0_seed_123__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_STATE.json,237,0FFC966EE71233D52084761A703A5E22E17B50B01B3D172CD71E51CC5F11431B
103,run_103__alpha_1p0_seed_123__TEA_FL__CLEAN,BEST_STATE.pt,179065,59CD4EEE36DA82FCA9EF71A392D893BED5025C954EC7A8C0EA4928DE638E206D
103,run_103__alpha_1p0_seed_123__TEA_FL__CLEAN,ROUND_CHECKPOINT.pt,180161,5B64FDA6F88232AB5FE0B1604F1555993A6CA37244CB92CFDCDB67921C0EB2EC
103,run_103__alpha_1p0_seed_123__TEA_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1648,8DC04A6B6EE140D383718E86CBD87949794A4837BCB415B7D48019DB84FDB373
103,run_103__alpha_1p0_seed_123__TEA_FL__CLEAN,RUN_COMPLETE.json,1093,334C8886A4CEB187F6175C3081A65B81CF483D79830D4FD3DA3F01DCE2CBA10D
103,run_103__alpha_1p0_seed_123__TEA_FL__CLEAN,RUN_CONTRACT.json,420,4DE92B3F8DD526027FD3FF894CDF2C5FD79DAD49E625C437C6B09CB0A8C3F913
103,run_103__alpha_1p0_seed_123__TEA_FL__CLEAN,RUN_STATE.json,237,0532DF1221FC65B99E5BBA8D40C54CF93949AC967173A4BC182F7C0656AEF52D
104,run_104__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,16B672093931F3FB3528A91710A027E16020B3F2BC0503C5F711946AD0DC179A
104,run_104__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,180161,1E462CFCB497761BA975161E57B6DF70C890DD7E7E3D775999B9C62EE728E18D
104,run_104__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1655,606E4602CDCF9C62863E246DBFDB4521E5A599028F6B1868E302C13D40AEB280
104,run_104__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1101,5014E1B41CED0F341401F6C77B8964663320D7B76E82BC0A4A9C7C1C515598CF
104,run_104__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,429,7B10F2775D4E45157A8FFEC74E12764B7C04C19C42B15693BF8EB66DCA828881
104,run_104__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P2,RUN_STATE.json,237,578DF75D7E201C55E84B92E1B6468C27F165E90B8563F6DE6B03AE1CB4235C04
105,run_105__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,A561FAC56DCB1D7B800F1672BB7C9B741F8F219BAD20AC42CA44F68EC7DF6C76
105,run_105__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,180161,7D346ADB565EE825C27CCF7DC64C59939796557D27BF5D7E6374622929B47001
105,run_105__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1657,DB7EAE462B4609183EFAE2B6835BE2CAF1AA83EAE83D17A97D7B36D9145C61C0
105,run_105__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1100,A7BDAEB5D0EC9ACF57C725EDE2B5C123B39FE836F85919E20BF900A30E407DEC
105,run_105__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,429,FBAE2AB258FC4BAF800B8E0330EA6B1D7899033B02CE16733450BEE550686A67
105,run_105__alpha_1p0_seed_123__TEA_FL__SIGNFLIP_MU0P4,RUN_STATE.json,236,2FC747A8DEF82DE144CA5BBFCCA1D4C376412C31502976E9E8E836CCB990AF7F
106,run_106__alpha_1p0_seed_123__ARL_FL__CLEAN,BEST_STATE.pt,179065,3698F086E55FDF3E19486A9045E7C500BD1917A201543A8EF5F346BB5513BF39
106,run_106__alpha_1p0_seed_123__ARL_FL__CLEAN,ROUND_CHECKPOINT.pt,13931559,1C887C60DE595F16F0C102BDE83D21EA091556CE42B601ADFB2D4EFD29E47DB2
106,run_106__alpha_1p0_seed_123__ARL_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1651,48FE04C8AA54D76FC2889EED74484472C69ADB6C840C7E4312828DEC589A9439
106,run_106__alpha_1p0_seed_123__ARL_FL__CLEAN,RUN_COMPLETE.json,1092,7C53F982F0963F8F4D5E8050A43B1D842E4D4ECD2C6800203268466D5B0A3E31
106,run_106__alpha_1p0_seed_123__ARL_FL__CLEAN,RUN_CONTRACT.json,420,A8CAB8A1563F768D84BB613474F6957EC84D4FADD2AEBA1863463A1EA4AE138F
106,run_106__alpha_1p0_seed_123__ARL_FL__CLEAN,RUN_STATE.json,237,30C300A254954AC318A0988E027E7656F3E14E8220D74CABC88775776A83B7A0
107,run_107__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,806C47C7F556F7075173B03F2618073E6A00A6DC18A642C98EB1D5EC94CAA204
107,run_107__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,13931559,0C4A40008CA4B7C8E0581C7EFCFE8C04C6B03F58331A1F48659947B7D353B9A4
107,run_107__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1648,228C8CBCFA8FD12902EADF77A9235612A23EE1CC6A90F499F83B61E040F5056D
107,run_107__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1101,929C300AE7A5D31E0FEBA28C771F44B9FA611453C339F6A199CDC9FBF5A2A0F8
107,run_107__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,429,4285FD6110676020C66A446C9320BFBA2165E9CCF78A5E60376DE4F2D90D0276
107,run_107__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P2,RUN_STATE.json,236,B55D4CA23F1733B1D09A4EBA824ABB40DCC0C8404940E92E63BB801526C765FE
108,run_108__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,B10851E99F6C04F12317D37EBEDABC1E53FFE48AF5180484C14390DFBB66848B
108,run_108__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,13931559,67EC1F72612AC1E10362C344E13EAE9B57ACDB5226531A71E866FC0BDE564230
108,run_108__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1689,1968BEA6D3C77BA6F6D3AB1DC1261F56DE343E792206F56BC52072989993983B
108,run_108__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1102,EB325A8132588359E3497832DD3CBDE97E5AA04BEA388099215286BE8300C905
108,run_108__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,429,6041B601C734AEE97C5314BC8E060FBE9BD88B557D4DCF56D75219E9B9942651
108,run_108__alpha_1p0_seed_123__ARL_FL__SIGNFLIP_MU0P4,RUN_STATE.json,237,BC0ACA4002864DA1E096D2426E977262A7FFD865A16437B54762DDB8AAD0D6FC
109,run_109__alpha_1p0_seed_42__FEDAVG__CLEAN,BEST_STATE.pt,179065,5C45A7CB0FB5F291A5F714F3681097FC0B41E7779AE3B3EAB7FB1AB50C0E5371
109,run_109__alpha_1p0_seed_42__FEDAVG__CLEAN,ROUND_CHECKPOINT.pt,179329,E6EA38F425F4213B458026A3E1891B1268C0531F7312217C532744547061F987
109,run_109__alpha_1p0_seed_42__FEDAVG__CLEAN,ROUND_VALIDATION_METRICS.csv,1654,820464F5A61C66040FCFF2D331175C41E9370D4D77CFCCDEFDFEECD04D5BF255
109,run_109__alpha_1p0_seed_42__FEDAVG__CLEAN,RUN_COMPLETE.json,1090,4B35E7A7B8F33EF4E971C0E138698D576F3EF71C6214819269BC089E1FA02629
109,run_109__alpha_1p0_seed_42__FEDAVG__CLEAN,RUN_CONTRACT.json,418,8FCEEFCE3C10F77C0CC5FD3C3A7BADE3E8A287D32C3B7D6DFED0137235DFBDFA
109,run_109__alpha_1p0_seed_42__FEDAVG__CLEAN,RUN_STATE.json,236,226ACD5187A807A4E20EC307DFCB9E7A38B382F073220BE642E83A50B40B4F04
110,run_110__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,BDE3A03363D5F49AFE2D2E78D5553D077D89CE27DC1A179871914F5B3C1E8DAF
110,run_110__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,9B06D65E09701DB1C859023F58AFCCB8449CEE5E1E44DFE71D5E183CF118FFE6
110,run_110__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1654,5040C82779FD1883229701480C6775EB0368ABCE622953330AA8D1905A45AD9E
110,run_110__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1100,7256568C2F1A34A954633A551C87BA360C41D4D413944F6102FEB8411F3BD4D2
110,run_110__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P2,RUN_CONTRACT.json,427,990DD88A629FAE8495FDFAC78FB2F1D8A7D0CC87D833FEE8B7AA5B546BA72440
110,run_110__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P2,RUN_STATE.json,237,0D427073C64F44773F4AD54C5AB1AE68BD46DCF129CB43C3AA0BB5F478E4A0A5
111,run_111__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,BDE3A03363D5F49AFE2D2E78D5553D077D89CE27DC1A179871914F5B3C1E8DAF
111,run_111__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,4967DEBB9A38839FE1029EEB2A0D8F28CDE1C8AE2B345F1FE82659AD999CFD7A
111,run_111__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1705,FA3F22223FC538686A7BF7E65FE07F1AC19074902385927A01E44C36A0211144
111,run_111__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1100,0DCDB7A196719646254549D1A122FC79397A46DB3FCA1FF01B6C98C1A11609EB
111,run_111__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P4,RUN_CONTRACT.json,427,C824D6B04C3709B06FFF3CF2A0EC04349CA2913B12CB881228A61F875C13630F
111,run_111__alpha_1p0_seed_42__FEDAVG__SIGNFLIP_MU0P4,RUN_STATE.json,237,0D427073C64F44773F4AD54C5AB1AE68BD46DCF129CB43C3AA0BB5F478E4A0A5
112,run_112__alpha_1p0_seed_42__FEDPROX__CLEAN,BEST_STATE.pt,179065,2A28AACCEB521AE9E5DCF882062C734B453A3A4988C75B855D7D9731F4174A40
112,run_112__alpha_1p0_seed_42__FEDPROX__CLEAN,ROUND_CHECKPOINT.pt,179329,EA15CBE7BD84794C337AAB2AA6BC2B74FCFD11A19A2C720FB1871D0E43C9901D
112,run_112__alpha_1p0_seed_42__FEDPROX__CLEAN,ROUND_VALIDATION_METRICS.csv,1649,6D81D27FB2152A989DE9C36F179F7D09FE5E02443564F956791ED7A57812F768
112,run_112__alpha_1p0_seed_42__FEDPROX__CLEAN,RUN_COMPLETE.json,1091,4DCFE06087073767D472F9DB0B566D4C771A93386110730E37CE71189F43AC21
112,run_112__alpha_1p0_seed_42__FEDPROX__CLEAN,RUN_CONTRACT.json,419,C13FA30DFAC23A9167A99B693C8059D313F93A2FA20EAA1F7D24C41AC2D2763E
112,run_112__alpha_1p0_seed_42__FEDPROX__CLEAN,RUN_STATE.json,238,7AD12A72D0D68CBE28B7482AA0588FAB338ED0B2BFCA2E088CBB0E079995FC82
113,run_113__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,3F98C4585447DDC1FDB43C13B8CD465E9FB63B14E6CBCF0340EEF5738654E550
113,run_113__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,FFCE9A6D2D529E894BA916D20C196D85E86BF8A6D8CF6B7E21746300B93F634F
113,run_113__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1658,516CBACCB99DE14900B2B0A916A96C1FE764B9A36A0DF62E13FD377D4841820A
113,run_113__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1099,8F1ACD8D3948C5B0E0EF77C20351FEED66321A0508A201BBFF0E280FE239F07C
113,run_113__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,9F8892EC1E6380F7C58B97D93158CAD39330A23ED9497527347A470927E4A425
113,run_113__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P2,RUN_STATE.json,237,C7BC5853032989E3F98AF1407D81442E506F98A6EBD12D314A8C8BA007429B5F
114,run_114__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,0F343FEC4D511B50C265CCE7BEFB433FCA8158FAC602EF2A3E1036F9B88683B0
114,run_114__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,6CD5AE99992367D82E30DE3A1F943BDD501310BC9D22FB138792D41CC87FCA66
114,run_114__alpha_1p0_seed_42__FEDPROX__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1697,D2FA1AA02888C60A80A6F480815DC2991D4494BEB7F780500D0DB6CFA9EBD4FC
