ConfigID,Task7LabelID,Task7Label,ClientID,StartInclusive,EndExclusive,Count
alpha_1p0_seed_789,4,Recon,5,65007,67713,2706
alpha_1p0_seed_789,4,Recon,6,67713,86785,19072
alpha_1p0_seed_789,4,Recon,7,86785,98986,12201
alpha_1p0_seed_789,4,Recon,8,98986,123113,24127
alpha_1p0_seed_789,4,Recon,9,123113,124440,1327
alpha_1p0_seed_789,4,Recon,10,124440,126272,1832
alpha_1p0_seed_789,4,Recon,11,126272,127089,817
alpha_1p0_seed_789,4,Recon,12,127089,159517,32428
alpha_1p0_seed_789,4,Recon,13,159517,161804,2287
alpha_1p0_seed_789,4,Recon,14,161804,163869,2065
alpha_1p0_seed_789,4,Recon,15,163869,185054,21185
alpha_1p0_seed_789,4,Recon,16,185054,186516,1462
alpha_1p0_seed_789,4,Recon,17,186516,192565,6049
alpha_1p0_seed_789,4,Recon,18,192565,241429,48864
alpha_1p0_seed_789,4,Recon,19,241429,244175,2746
alpha_1p0_seed_789,4,Recon,20,244175,245513,1338
alpha_1p0_seed_789,4,Recon,21,245513,262484,16971
alpha_1p0_seed_789,4,Recon,22,262484,270646,8162
alpha_1p0_seed_789,4,Recon,23,270646,292397,21751
alpha_1p0_seed_789,4,Recon,24,292397,298652,6255
alpha_1p0_seed_789,4,Recon,25,298652,299187,535
alpha_1p0_seed_789,4,Recon,26,299187,346918,47731
alpha_1p0_seed_789,4,Recon,27,346918,353277,6359
alpha_1p0_seed_789,4,Recon,28,353277,353505,228
alpha_1p0_seed_789,4,Recon,29,353505,545764,192259
alpha_1p0_seed_789,5,Spoofing,0,0,3717,3717
alpha_1p0_seed_789,5,Spoofing,1,3717,5897,2180
alpha_1p0_seed_789,5,Spoofing,2,5897,8064,2167
alpha_1p0_seed_789,5,Spoofing,3,8064,10173,2109
alpha_1p0_seed_789,5,Spoofing,4,10173,14130,3957
alpha_1p0_seed_789,5,Spoofing,5,14130,14205,75
alpha_1p0_seed_789,5,Spoofing,6,14205,34568,20363
alpha_1p0_seed_789,5,Spoofing,7,34568,39708,5140
alpha_1p0_seed_789,5,Spoofing,8,39708,44553,4845
alpha_1p0_seed_789,5,Spoofing,9,44553,45766,1213
alpha_1p0_seed_789,5,Spoofing,10,45766,47014,1248
alpha_1p0_seed_789,5,Spoofing,11,47014,47822,808
alpha_1p0_seed_789,5,Spoofing,12,47822,76553,28731
alpha_1p0_seed_789,5,Spoofing,13,76553,79947,3394
alpha_1p0_seed_789,5,Spoofing,14,79947,80529,582
alpha_1p0_seed_789,5,Spoofing,15,80529,85938,5409
alpha_1p0_seed_789,5,Spoofing,16,85938,87214,1276
alpha_1p0_seed_789,5,Spoofing,17,87214,111121,23907
alpha_1p0_seed_789,5,Spoofing,18,111121,120871,9750
alpha_1p0_seed_789,5,Spoofing,19,120871,123560,2689
alpha_1p0_seed_789,5,Spoofing,20,123560,123669,109
alpha_1p0_seed_789,5,Spoofing,21,123669,125525,1856
alpha_1p0_seed_789,5,Spoofing,22,125525,126967,1442
alpha_1p0_seed_789,5,Spoofing,23,126967,129661,2694
alpha_1p0_seed_789,5,Spoofing,24,129661,130273,612
alpha_1p0_seed_789,5,Spoofing,25,130273,130685,412
alpha_1p0_seed_789,5,Spoofing,26,130685,313508,182823
alpha_1p0_seed_789,5,Spoofing,27,313508,340286,26778
alpha_1p0_seed_789,5,Spoofing,28,340286,346706,6420
alpha_1p0_seed_789,5,Spoofing,29,346706,362726,16020
alpha_1p0_seed_789,6,Web,0,0,56,56
alpha_1p0_seed_789,6,Web,1,56,155,99
alpha_1p0_seed_789,6,Web,2,155,260,105
alpha_1p0_seed_789,6,Web,3,260,515,255
alpha_1p0_seed_789,6,Web,4,515,548,33
alpha_1p0_seed_789,6,Web,5,548,786,238
alpha_1p0_seed_789,6,Web,6,786,1527,741
alpha_1p0_seed_789,6,Web,7,1527,1546,19
alpha_1p0_seed_789,6,Web,8,1546,2667,1121
alpha_1p0_seed_789,6,Web,9,2667,2819,152
alpha_1p0_seed_789,6,Web,10,2819,2962,143
alpha_1p0_seed_789,6,Web,11,2962,3022,60
alpha_1p0_seed_789,6,Web,12,3022,3139,117
alpha_1p0_seed_789,6,Web,13,3139,3501,362
alpha_1p0_seed_789,6,Web,14,3501,3650,149
alpha_1p0_seed_789,6,Web,15,3650,4139,489
alpha_1p0_seed_789,6,Web,16,4139,4156,17
alpha_1p0_seed_789,6,Web,17,4156,4315,159
alpha_1p0_seed_789,6,Web,18,4315,5147,832
alpha_1p0_seed_789,6,Web,19,5147,5333,186
alpha_1p0_seed_789,6,Web,20,5333,5738,405
alpha_1p0_seed_789,6,Web,21,5738,7609,1871
alpha_1p0_seed_789,6,Web,22,7609,8077,468
alpha_1p0_seed_789,6,Web,23,8077,8904,827
alpha_1p0_seed_789,6,Web,24,8904,9025,121
alpha_1p0_seed_789,6,Web,25,9025,9127,102
alpha_1p0_seed_789,6,Web,26,9127,16797,7670
alpha_1p0_seed_789,6,Web,27,16797,18190,1393
alpha_1p0_seed_789,6,Web,28,18190,18269,79
alpha_1p0_seed_789,6,Web,29,18269,19688,1419
alpha_1p0_seed_999,0,Benign,0,0,1312,1312
alpha_1p0_seed_999,0,Benign,1,1312,14327,13015
alpha_1p0_seed_999,0,Benign,2,14327,26858,12531
alpha_1p0_seed_999,0,Benign,3,26858,31296,4438
alpha_1p0_seed_999,0,Benign,4,31296,54631,23335
alpha_1p0_seed_999,0,Benign,5,54631,211456,156825
alpha_1p0_seed_999,0,Benign,6,211456,308606,97150
alpha_1p0_seed_999,0,Benign,7,308606,354028,45422
alpha_1p0_seed_999,0,Benign,8,354028,354628,600
alpha_1p0_seed_999,0,Benign,9,354628,411258,56630
alpha_1p0_seed_999,0,Benign,10,411258,412644,1386
alpha_1p0_seed_999,0,Benign,11,412644,425764,13120
alpha_1p0_seed_999,0,Benign,12,425764,463399,37635
alpha_1p0_seed_999,0,Benign,13,463399,472764,9365
alpha_1p0_seed_999,0,Benign,14,472764,476990,4226
alpha_1p0_seed_999,0,Benign,15,476990,485874,8884
alpha_1p0_seed_999,0,Benign,16,485874,527277,41403
alpha_1p0_seed_999,0,Benign,17,527277,557782,30505
alpha_1p0_seed_999,0,Benign,18,557782,607423,49641
alpha_1p0_seed_999,0,Benign,19,607423,616775,9352
alpha_1p0_seed_999,0,Benign,20,616775,637569,20794
alpha_1p0_seed_999,0,Benign,21,637569,687664,50095
alpha_1p0_seed_999,0,Benign,22,687664,720853,33189
alpha_1p0_seed_999,0,Benign,23,720853,741165,20312
alpha_1p0_seed_999,0,Benign,24,741165,741479,314
alpha_1p0_seed_999,0,Benign,25,741479,757831,16352
alpha_1p0_seed_999,0,Benign,26,757831,764842,7011
alpha_1p0_seed_999,0,Benign,27,764842,832481,67639
alpha_1p0_seed_999,0,Benign,28,832481,833762,1281
alpha_1p0_seed_999,0,Benign,29,833762,874262,40500
alpha_1p0_seed_999,1,Brute Force,0,0,17,17
alpha_1p0_seed_999,1,Brute Force,1,17,457,440
alpha_1p0_seed_999,1,Brute Force,2,457,1589,1132
alpha_1p0_seed_999,1,Brute Force,3,1589,1606,17
alpha_1p0_seed_999,1,Brute Force,4,1606,2234,628
alpha_1p0_seed_999,1,Brute Force,5,2234,2274,40
alpha_1p0_seed_999,1,Brute Force,6,2274,3529,1255
alpha_1p0_seed_999,1,Brute Force,7,3529,3694,165
alpha_1p0_seed_999,1,Brute Force,8,3694,3901,207
alpha_1p0_seed_999,1,Brute Force,9,3901,6702,2801
alpha_1p0_seed_999,1,Brute Force,10,6702,7548,846
alpha_1p0_seed_999,1,Brute Force,11,7548,7730,182
alpha_1p0_seed_999,1,Brute Force,12,7730,7738,8
alpha_1p0_seed_999,1,Brute Force,13,7738,7924,186
alpha_1p0_seed_999,1,Brute Force,14,7924,8676,752
alpha_1p0_seed_999,1,Brute Force,15,8676,8907,231
alpha_1p0_seed_999,1,Brute Force,16,8907,8957,50
alpha_1p0_seed_999,1,Brute Force,17,8957,9297,340
alpha_1p0_seed_999,1,Brute Force,18,9297,9341,44
alpha_1p0_seed_999,1,Brute Force,19,9341,9443,102
alpha_1p0_seed_999,1,Brute Force,20,9443,9478,35
alpha_1p0_seed_999,1,Brute Force,21,9478,9528,50
alpha_1p0_seed_999,1,Brute Force,22,9528,9553,25
alpha_1p0_seed_999,1,Brute Force,23,9553,9696,143
alpha_1p0_seed_999,1,Brute Force,24,9696,9703,7
alpha_1p0_seed_999,1,Brute Force,25,9703,9823,120
alpha_1p0_seed_999,1,Brute Force,26,9823,9848,25
alpha_1p0_seed_999,1,Brute Force,27,9848,10084,236
alpha_1p0_seed_999,1,Brute Force,28,10084,10114,30
alpha_1p0_seed_999,1,Brute Force,29,10114,10436,322
alpha_1p0_seed_999,2,DoS_DDoS,0,0,510999,510999
alpha_1p0_seed_999,2,DoS_DDoS,1,510999,862335,351336
alpha_1p0_seed_999,2,DoS_DDoS,2,862335,1350724,488389
alpha_1p0_seed_999,2,DoS_DDoS,3,1350724,1867046,516322
alpha_1p0_seed_999,2,DoS_DDoS,4,1867046,2377428,510382
alpha_1p0_seed_999,2,DoS_DDoS,5,2377428,2579781,202353
alpha_1p0_seed_999,2,DoS_DDoS,6,2579781,2859784,280003
alpha_1p0_seed_999,2,DoS_DDoS,7,2859784,3306462,446678
alpha_1p0_seed_999,2,DoS_DDoS,8,3306462,3773589,467127
alpha_1p0_seed_999,2,DoS_DDoS,9,3773589,3937725,164136
alpha_1p0_seed_999,2,DoS_DDoS,10,3937725,4314727,377002
alpha_1p0_seed_999,2,DoS_DDoS,11,4314727,4728592,413865
alpha_1p0_seed_999,2,DoS_DDoS,12,4728592,5193709,465117
alpha_1p0_seed_999,2,DoS_DDoS,13,5193709,5715538,521829
alpha_1p0_seed_999,2,DoS_DDoS,14,5715538,5931258,215720
alpha_1p0_seed_999,2,DoS_DDoS,15,5931258,6422626,491368
alpha_1p0_seed_999,2,DoS_DDoS,16,6422626,6834972,412346
alpha_1p0_seed_999,2,DoS_DDoS,17,6834972,7136045,301073
alpha_1p0_seed_999,2,DoS_DDoS,18,7136045,7611178,475133
alpha_1p0_seed_999,2,DoS_DDoS,19,7611178,8145610,534432
alpha_1p0_seed_999,2,DoS_DDoS,20,8145610,8611862,466252
alpha_1p0_seed_999,2,DoS_DDoS,21,8611862,8918554,306692
alpha_1p0_seed_999,2,DoS_DDoS,22,8918554,9404629,486075
alpha_1p0_seed_999,2,DoS_DDoS,23,9404629,9824733,420104
alpha_1p0_seed_999,2,DoS_DDoS,24,9824733,10368510,543777
alpha_1p0_seed_999,2,DoS_DDoS,25,10368510,10840835,472325
alpha_1p0_seed_999,2,DoS_DDoS,26,10840835,11336019,495184
alpha_1p0_seed_999,2,DoS_DDoS,27,11336019,11776528,440509
alpha_1p0_seed_999,2,DoS_DDoS,28,11776528,12303291,526763
alpha_1p0_seed_999,2,DoS_DDoS,29,12303291,12773255,469964
alpha_1p0_seed_999,3,Mirai,0,0,30275,30275
alpha_1p0_seed_999,3,Mirai,1,30275,179601,149326
alpha_1p0_seed_999,3,Mirai,2,179601,217458,37857
alpha_1p0_seed_999,3,Mirai,3,217458,243516,26058
alpha_1p0_seed_999,3,Mirai,4,243516,245855,2339
alpha_1p0_seed_999,3,Mirai,5,245855,386778,140923
alpha_1p0_seed_999,3,Mirai,6,386778,503701,116923
alpha_1p0_seed_999,3,Mirai,7,503701,555445,51744
alpha_1p0_seed_999,3,Mirai,8,555445,606560,51115
alpha_1p0_seed_999,3,Mirai,9,606560,928187,321627
alpha_1p0_seed_999,3,Mirai,10,928187,1073690,145503
alpha_1p0_seed_999,3,Mirai,11,1073690,1137587,63897
alpha_1p0_seed_999,3,Mirai,12,1137587,1167192,29605
alpha_1p0_seed_999,3,Mirai,13,1167192,1178252,11060
alpha_1p0_seed_999,3,Mirai,14,1178252,1421908,243656
alpha_1p0_seed_999,3,Mirai,15,1421908,1451112,29204
alpha_1p0_seed_999,3,Mirai,16,1451112,1512446,61334
alpha_1p0_seed_999,3,Mirai,17,1512446,1573279,60833
alpha_1p0_seed_999,3,Mirai,18,1573279,1585697,12418
alpha_1p0_seed_999,3,Mirai,19,1585697,1586021,324
alpha_1p0_seed_999,3,Mirai,20,1586021,1606074,20053
alpha_1p0_seed_999,3,Mirai,21,1606074,1788312,182238
alpha_1p0_seed_999,3,Mirai,22,1788312,1801935,13623
alpha_1p0_seed_999,3,Mirai,23,1801935,1898746,96811
alpha_1p0_seed_999,3,Mirai,24,1898746,1898871,125
alpha_1p0_seed_999,3,Mirai,25,1898871,1914058,15187
alpha_1p0_seed_999,3,Mirai,26,1914058,1939745,25687
alpha_1p0_seed_999,3,Mirai,27,1939745,1947344,7599
alpha_1p0_seed_999,3,Mirai,28,1947344,1957454,10110
alpha_1p0_seed_999,3,Mirai,29,1957454,1963693,6239
alpha_1p0_seed_999,4,Recon,0,0,181,181
alpha_1p0_seed_999,4,Recon,1,181,33913,33732
alpha_1p0_seed_999,4,Recon,2,33913,42745,8832
alpha_1p0_seed_999,4,Recon,3,42745,47257,4512
alpha_1p0_seed_999,4,Recon,4,47257,58339,11082
alpha_1p0_seed_999,4,Recon,5,58339,84627,26288
alpha_1p0_seed_999,4,Recon,6,84627,121295,36668
alpha_1p0_seed_999,4,Recon,7,121295,122997,1702
alpha_1p0_seed_999,4,Recon,8,122997,127082,4085
alpha_1p0_seed_999,4,Recon,9,127082,128868,1786
alpha_1p0_seed_999,4,Recon,10,128868,153241,24373
alpha_1p0_seed_999,4,Recon,11,153241,166436,13195
alpha_1p0_seed_999,4,Recon,12,166436,184890,18454
alpha_1p0_seed_999,4,Recon,13,184890,185864,974
alpha_1p0_seed_999,4,Recon,14,185864,242931,57067
alpha_1p0_seed_999,4,Recon,15,242931,260165,17234
alpha_1p0_seed_999,4,Recon,16,260165,277221,17056
alpha_1p0_seed_999,4,Recon,17,277221,397984,120763
alpha_1p0_seed_999,4,Recon,18,397984,399473,1489
alpha_1p0_seed_999,4,Recon,19,399473,402994,3521
alpha_1p0_seed_999,4,Recon,20,402994,421537,18543
alpha_1p0_seed_999,4,Recon,21,421537,425409,3872
alpha_1p0_seed_999,4,Recon,22,425409,440930,15521
alpha_1p0_seed_999,4,Recon,23,440930,446340,5410
alpha_1p0_seed_999,4,Recon,24,446340,451267,4927
alpha_1p0_seed_999,4,Recon,25,451267,481233,29966
alpha_1p0_seed_999,4,Recon,26,481233,490586,9353
alpha_1p0_seed_999,4,Recon,27,490586,509460,18874
alpha_1p0_seed_999,4,Recon,28,509460,517243,7783
alpha_1p0_seed_999,4,Recon,29,517243,545764,28521
alpha_1p0_seed_999,5,Spoofing,0,0,8774,8774
alpha_1p0_seed_999,5,Spoofing,1,8774,12418,3644
alpha_1p0_seed_999,5,Spoofing,2,12418,15192,2774
alpha_1p0_seed_999,5,Spoofing,3,15192,15419,227
alpha_1p0_seed_999,5,Spoofing,4,15419,17961,2542
alpha_1p0_seed_999,5,Spoofing,5,17961,42160,24199
alpha_1p0_seed_999,5,Spoofing,6,42160,58407,16247
alpha_1p0_seed_999,5,Spoofing,7,58407,63842,5435
alpha_1p0_seed_999,5,Spoofing,8,63842,92297,28455
alpha_1p0_seed_999,5,Spoofing,9,92297,96557,4260
alpha_1p0_seed_999,5,Spoofing,10,96557,97885,1328
alpha_1p0_seed_999,5,Spoofing,11,97885,144376,46491
alpha_1p0_seed_999,5,Spoofing,12,144376,144867,491
alpha_1p0_seed_999,5,Spoofing,13,144867,153088,8221
alpha_1p0_seed_999,5,Spoofing,14,153088,181427,28339
alpha_1p0_seed_999,5,Spoofing,15,181427,185483,4056
alpha_1p0_seed_999,5,Spoofing,16,185483,204889,19406
alpha_1p0_seed_999,5,Spoofing,17,204889,239333,34444
alpha_1p0_seed_999,5,Spoofing,18,239333,251744,12411
alpha_1p0_seed_999,5,Spoofing,19,251744,255667,3923
alpha_1p0_seed_999,5,Spoofing,20,255667,281597,25930
alpha_1p0_seed_999,5,Spoofing,21,281597,289686,8089
alpha_1p0_seed_999,5,Spoofing,22,289686,292863,3177
alpha_1p0_seed_999,5,Spoofing,23,292863,301325,8462
alpha_1p0_seed_999,5,Spoofing,24,301325,303714,2389
alpha_1p0_seed_999,5,Spoofing,25,303714,321132,17418
alpha_1p0_seed_999,5,Spoofing,26,321132,335236,14104
alpha_1p0_seed_999,5,Spoofing,27,335236,351512,16276
alpha_1p0_seed_999,5,Spoofing,28,351512,357073,5561
alpha_1p0_seed_999,5,Spoofing,29,357073,362726,5653
alpha_1p0_seed_999,6,Web,0,0,103,103
alpha_1p0_seed_999,6,Web,1,103,271,168
alpha_1p0_seed_999,6,Web,2,271,417,146
alpha_1p0_seed_999,6,Web,3,417,504,87
alpha_1p0_seed_999,6,Web,4,504,1857,1353
alpha_1p0_seed_999,6,Web,5,1857,2890,1033
alpha_1p0_seed_999,6,Web,6,2890,6305,3415
alpha_1p0_seed_999,6,Web,7,6305,6820,515
alpha_1p0_seed_999,6,Web,8,6820,6892,72
alpha_1p0_seed_999,6,Web,9,6892,7313,421
alpha_1p0_seed_999,6,Web,10,7313,8536,1223
alpha_1p0_seed_999,6,Web,11,8536,9447,911
alpha_1p0_seed_999,6,Web,12,9447,9798,351
alpha_1p0_seed_999,6,Web,13,9798,9824,26
alpha_1p0_seed_999,6,Web,14,9824,11725,1901
alpha_1p0_seed_999,6,Web,15,11725,12409,684
alpha_1p0_seed_999,6,Web,16,12409,12475,66
alpha_1p0_seed_999,6,Web,17,12475,16178,3703
alpha_1p0_seed_999,6,Web,18,16178,16703,525
alpha_1p0_seed_999,6,Web,19,16703,16710,7
alpha_1p0_seed_999,6,Web,20,16710,16764,54
alpha_1p0_seed_999,6,Web,21,16764,17389,625
alpha_1p0_seed_999,6,Web,22,17389,17440,51
alpha_1p0_seed_999,6,Web,23,17440,17859,419
alpha_1p0_seed_999,6,Web,24,17859,17980,121
alpha_1p0_seed_999,6,Web,25,17980,18272,292
alpha_1p0_seed_999,6,Web,26,18272,18568,296
alpha_1p0_seed_999,6,Web,27,18568,19095,527
alpha_1p0_seed_999,6,Web,28,19095,19227,132
alpha_1p0_seed_999,6,Web,29,19227,19688,461
