outer_fold,outer_test_subject,alpha,global_client_id,class_index,activity_name,windows
4,106,1.0,subject108_client3,0,lying,41
4,106,1.0,subject108_client3,1,sitting,24
4,106,1.0,subject108_client3,2,standing,60
4,106,1.0,subject108_client3,3,walking,100
4,106,1.0,subject108_client3,4,running,19
4,106,1.0,subject108_client3,5,cycling,40
4,106,1.0,subject108_client3,6,Nordic walking,55
4,106,1.0,subject108_client3,7,ascending stairs,13
4,106,1.0,subject108_client3,8,descending stairs,29
4,106,1.0,subject108_client3,9,vacuum cleaning,90
4,106,1.0,subject108_client3,10,ironing,56
4,106,1.0,subject108_client3,11,rope jumping,14
4,106,0.1,subject101_client0,0,lying,0
4,106,0.1,subject101_client0,1,sitting,29
4,106,0.1,subject101_client0,2,standing,0
4,106,0.1,subject101_client0,3,walking,109
4,106,0.1,subject101_client0,4,running,157
4,106,0.1,subject101_client0,5,cycling,0
4,106,0.1,subject101_client0,6,Nordic walking,115
4,106,0.1,subject101_client0,7,ascending stairs,0
4,106,0.1,subject101_client0,8,descending stairs,0
4,106,0.1,subject101_client0,9,vacuum cleaning,9
4,106,0.1,subject101_client0,10,ironing,4
4,106,0.1,subject101_client0,11,rope jumping,4
4,106,0.1,subject101_client1,0,lying,0
4,106,0.1,subject101_client1,1,sitting,149
4,106,0.1,subject101_client1,2,standing,0
4,106,0.1,subject101_client1,3,walking,0
4,106,0.1,subject101_client1,4,running,5
4,106,0.1,subject101_client1,5,cycling,141
4,106,0.1,subject101_client1,6,Nordic walking,0
4,106,0.1,subject101_client1,7,ascending stairs,121
4,106,0.1,subject101_client1,8,descending stairs,77
4,106,0.1,subject101_client1,9,vacuum cleaning,119
4,106,0.1,subject101_client1,10,ironing,3
4,106,0.1,subject101_client1,11,rope jumping,45
4,106,0.1,subject101_client2,0,lying,3
4,106,0.1,subject101_client2,1,sitting,0
4,106,0.1,subject101_client2,2,standing,168
4,106,0.1,subject101_client2,3,walking,0
4,106,0.1,subject101_client2,4,running,0
4,106,0.1,subject101_client2,5,cycling,0
4,106,0.1,subject101_client2,6,Nordic walking,41
4,106,0.1,subject101_client2,7,ascending stairs,0
4,106,0.1,subject101_client2,8,descending stairs,0
4,106,0.1,subject101_client2,9,vacuum cleaning,48
4,106,0.1,subject101_client2,10,ironing,155
4,106,0.1,subject101_client2,11,rope jumping,15
4,106,0.1,subject101_client3,0,lying,207
4,106,0.1,subject101_client3,1,sitting,2
4,106,0.1,subject101_client3,2,standing,0
4,106,0.1,subject101_client3,3,walking,62
4,106,0.1,subject101_client3,4,running,1
4,106,0.1,subject101_client3,5,cycling,40
4,106,0.1,subject101_client3,6,Nordic walking,0
4,106,0.1,subject101_client3,7,ascending stairs,0
4,106,0.1,subject101_client3,8,descending stairs,35
4,106,0.1,subject101_client3,9,vacuum cleaning,0
4,106,0.1,subject101_client3,10,ironing,18
4,106,0.1,subject101_client3,11,rope jumping,32
4,106,0.1,subject102_client0,0,lying,0
4,106,0.1,subject102_client0,1,sitting,0
4,106,0.1,subject102_client0,2,standing,0
4,106,0.1,subject102_client0,3,walking,22
4,106,0.1,subject102_client0,4,running,0
4,106,0.1,subject102_client0,5,cycling,1
4,106,0.1,subject102_client0,6,Nordic walking,1
4,106,0.1,subject102_client0,7,ascending stairs,0
4,106,0.1,subject102_client0,8,descending stairs,0
4,106,0.1,subject102_client0,9,vacuum cleaning,0
4,106,0.1,subject102_client0,10,ironing,9
4,106,0.1,subject102_client0,11,rope jumping,98
4,106,0.1,subject102_client1,0,lying,0
4,106,0.1,subject102_client1,1,sitting,0
4,106,0.1,subject102_client1,2,standing,177
4,106,0.1,subject102_client1,3,walking,0
4,106,0.1,subject102_client1,4,running,4
4,106,0.1,subject102_client1,5,cycling,143
4,106,0.1,subject102_client1,6,Nordic walking,0
4,106,0.1,subject102_client1,7,ascending stairs,13
4,106,0.1,subject102_client1,8,descending stairs,115
4,106,0.1,subject102_client1,9,vacuum cleaning,157
4,106,0.1,subject102_client1,10,ironing,191
4,106,0.1,subject102_client1,11,rope jumping,0
4,106,0.1,subject102_client2,0,lying,154
4,106,0.1,subject102_client2,1,sitting,0
4,106,0.1,subject102_client2,2,standing,3
4,106,0.1,subject102_client2,3,walking,228
4,106,0.1,subject102_client2,4,running,0
4,106,0.1,subject102_client2,5,cycling,0
4,106,0.1,subject102_client2,6,Nordic walking,121
4,106,0.1,subject102_client2,7,ascending stairs,119
4,106,0.1,subject102_client2,8,descending stairs,0
4,106,0.1,subject102_client2,9,vacuum cleaning,2
4,106,0.1,subject102_client2,10,ironing,22
4,106,0.1,subject102_client2,11,rope jumping,3
4,106,0.1,subject102_client3,0,lying,27
4,106,0.1,subject102_client3,1,sitting,173
4,106,0.1,subject102_client3,2,standing,15
4,106,0.1,subject102_client3,3,walking,1
4,106,0.1,subject102_client3,4,running,66
4,106,0.1,subject102_client3,5,cycling,49
4,106,0.1,subject102_client3,6,Nordic walking,107
4,106,0.1,subject102_client3,7,ascending stairs,0
4,106,0.1,subject102_client3,8,descending stairs,0
4,106,0.1,subject102_client3,9,vacuum cleaning,0
4,106,0.1,subject102_client3,10,ironing,0
4,106,0.1,subject102_client3,11,rope jumping,0
4,106,0.1,subject103_client0,0,lying,0
4,106,0.1,subject103_client0,1,sitting,0
4,106,0.1,subject103_client0,2,standing,0
4,106,0.1,subject103_client0,3,walking,129
4,106,0.1,subject103_client0,4,running,0
4,106,0.1,subject103_client0,5,cycling,0
4,106,0.1,subject103_client0,6,Nordic walking,0
4,106,0.1,subject103_client0,7,ascending stairs,78
4,106,0.1,subject103_client0,8,descending stairs,0
4,106,0.1,subject103_client0,9,vacuum cleaning,131
4,106,0.1,subject103_client0,10,ironing,216
4,106,0.1,subject103_client0,11,rope jumping,0
4,106,0.1,subject103_client1,0,lying,0
4,106,0.1,subject103_client1,1,sitting,223
4,106,0.1,subject103_client1,2,standing,0
4,106,0.1,subject103_client1,3,walking,49
4,106,0.1,subject103_client1,4,running,0
4,106,0.1,subject103_client1,5,cycling,0
4,106,0.1,subject103_client1,6,Nordic walking,0
4,106,0.1,subject103_client1,7,ascending stairs,0
4,106,0.1,subject103_client1,8,descending stairs,0
4,106,0.1,subject103_client1,9,vacuum cleaning,23
4,106,0.1,subject103_client1,10,ironing,0
4,106,0.1,subject103_client1,11,rope jumping,0
4,106,0.1,subject103_client2,0,lying,171
4,106,0.1,subject103_client2,1,sitting,0
4,106,0.1,subject103_client2,2,standing,0
4,106,0.1,subject103_client2,3,walking,18
4,106,0.1,subject103_client2,4,running,0
4,106,0.1,subject103_client2,5,cycling,0
4,106,0.1,subject103_client2,6,Nordic walking,0
4,106,0.1,subject103_client2,7,ascending stairs,0
4,106,0.1,subject103_client2,8,descending stairs,36
4,106,0.1,subject103_client2,9,vacuum cleaning,1
4,106,0.1,subject103_client2,10,ironing,0
4,106,0.1,subject103_client2,11,rope jumping,0
4,106,0.1,subject103_client3,0,lying,0
4,106,0.1,subject103_client3,1,sitting,0
4,106,0.1,subject103_client3,2,standing,159
4,106,0.1,subject103_client3,3,walking,26
4,106,0.1,subject103_client3,4,running,0
4,106,0.1,subject103_client3,5,cycling,0
4,106,0.1,subject103_client3,6,Nordic walking,0
4,106,0.1,subject103_client3,7,ascending stairs,0
4,106,0.1,subject103_client3,8,descending stairs,77
4,106,0.1,subject103_client3,9,vacuum cleaning,0
4,106,0.1,subject103_client3,10,ironing,0
4,106,0.1,subject103_client3,11,rope jumping,0
4,106,0.1,subject104_client0,0,lying,162
4,106,0.1,subject104_client0,1,sitting,80
4,106,0.1,subject104_client0,2,standing,192
4,106,0.1,subject104_client0,3,walking,0
4,106,0.1,subject104_client0,4,running,0
4,106,0.1,subject104_client0,5,cycling,0
4,106,0.1,subject104_client0,6,Nordic walking,211
4,106,0.1,subject104_client0,7,ascending stairs,39
4,106,0.1,subject104_client0,8,descending stairs,0
4,106,0.1,subject104_client0,9,vacuum cleaning,0
4,106,0.1,subject104_client0,10,ironing,194
4,106,0.1,subject104_client0,11,rope jumping,0
4,106,0.1,subject104_client1,0,lying,16
4,106,0.1,subject104_client1,1,sitting,0
4,106,0.1,subject104_client1,2,standing,0
4,106,0.1,subject104_client1,3,walking,248
4,106,0.1,subject104_client1,4,running,0
4,106,0.1,subject104_client1,5,cycling,54
4,106,0.1,subject104_client1,6,Nordic walking,0
4,106,0.1,subject104_client1,7,ascending stairs,0
4,106,0.1,subject104_client1,8,descending stairs,96
4,106,0.1,subject104_client1,9,vacuum cleaning,1
4,106,0.1,subject104_client1,10,ironing,0
4,106,0.1,subject104_client1,11,rope jumping,0
4,106,0.1,subject104_client2,0,lying,0
4,106,0.1,subject104_client2,1,sitting,3
4,106,0.1,subject104_client2,2,standing,0
4,106,0.1,subject104_client2,3,walking,0
4,106,0.1,subject104_client2,4,running,0
4,106,0.1,subject104_client2,5,cycling,0
4,106,0.1,subject104_client2,6,Nordic walking,0
4,106,0.1,subject104_client2,7,ascending stairs,0
4,106,0.1,subject104_client2,8,descending stairs,12
4,106,0.1,subject104_client2,9,vacuum cleaning,153
4,106,0.1,subject104_client2,10,ironing,0
4,106,0.1,subject104_client2,11,rope jumping,0
4,106,0.1,subject104_client3,0,lying,0
4,106,0.1,subject104_client3,1,sitting,113
4,106,0.1,subject104_client3,2,standing,0
4,106,0.1,subject104_client3,3,walking,0
4,106,0.1,subject104_client3,4,running,0
4,106,0.1,subject104_client3,5,cycling,121
4,106,0.1,subject104_client3,6,Nordic walking,2
4,106,0.1,subject104_client3,7,ascending stairs,87
4,106,0.1,subject104_client3,8,descending stairs,0
4,106,0.1,subject104_client3,9,vacuum cleaning,0
4,106,0.1,subject104_client3,10,ironing,0
4,106,0.1,subject104_client3,11,rope jumping,0
4,106,0.1,subject105_client0,0,lying,0
4,106,0.1,subject105_client0,1,sitting,141
4,106,0.1,subject105_client0,2,standing,0
4,106,0.1,subject105_client0,3,walking,88
4,106,0.1,subject105_client0,4,running,0
4,106,0.1,subject105_client0,5,cycling,0
4,106,0.1,subject105_client0,6,Nordic walking,132
4,106,0.1,subject105_client0,7,ascending stairs,0
4,106,0.1,subject105_client0,8,descending stairs,0
4,106,0.1,subject105_client0,9,vacuum cleaning,0
4,106,0.1,subject105_client0,10,ironing,6
4,106,0.1,subject105_client0,11,rope jumping,0
4,106,0.1,subject105_client1,0,lying,0
4,106,0.1,subject105_client1,1,sitting,0
4,106,0.1,subject105_client1,2,standing,0
4,106,0.1,subject105_client1,3,walking,2
4,106,0.1,subject105_client1,4,running,160
4,106,0.1,subject105_client1,5,cycling,0
4,106,0.1,subject105_client1,6,Nordic walking,14
4,106,0.1,subject105_client1,7,ascending stairs,0
4,106,0.1,subject105_client1,8,descending stairs,3
4,106,0.1,subject105_client1,9,vacuum cleaning,0
4,106,0.1,subject105_client1,10,ironing,245
4,106,0.1,subject105_client1,11,rope jumping,0
4,106,0.1,subject105_client2,0,lying,184
4,106,0.1,subject105_client2,1,sitting,66
4,106,0.1,subject105_client2,2,standing,4
4,106,0.1,subject105_client2,3,walking,157
4,106,0.1,subject105_client2,4,running,27
4,106,0.1,subject105_client2,5,cycling,188
4,106,0.1,subject105_client2,6,Nordic walking,0
4,106,0.1,subject105_client2,7,ascending stairs,5
4,106,0.1,subject105_client2,8,descending stairs,0
4,106,0.1,subject105_client2,9,vacuum cleaning,188
4,106,0.1,subject105_client2,10,ironing,1
4,106,0.1,subject105_client2,11,rope jumping,45
4,106,0.1,subject105_client3,0,lying,0
4,106,0.1,subject105_client3,1,sitting,0
4,106,0.1,subject105_client3,2,standing,166
4,106,0.1,subject105_client3,3,walking,0
4,106,0.1,subject105_client3,4,running,1
4,106,0.1,subject105_client3,5,cycling,2
4,106,0.1,subject105_client3,6,Nordic walking,56
4,106,0.1,subject105_client3,7,ascending stairs,102
4,106,0.1,subject105_client3,8,descending stairs,92
4,106,0.1,subject105_client3,9,vacuum cleaning,0
4,106,0.1,subject105_client3,10,ironing,2
4,106,0.1,subject105_client3,11,rope jumping,13
4,106,0.1,subject107_client0,0,lying,0
4,106,0.1,subject107_client0,1,sitting,0
4,106,0.1,subject107_client0,2,standing,0
4,106,0.1,subject107_client0,3,walking,0
4,106,0.1,subject107_client0,4,running,0
4,106,0.1,subject107_client0,5,cycling,0
4,106,0.1,subject107_client0,6,Nordic walking,82
4,106,0.1,subject107_client0,7,ascending stairs,133
4,106,0.1,subject107_client0,8,descending stairs,1
4,106,0.1,subject107_client0,9,vacuum cleaning,1
4,106,0.1,subject107_client0,10,ironing,0
4,106,0.1,subject107_client0,11,rope jumping,0
4,106,0.1,subject107_client1,0,lying,14
4,106,0.1,subject107_client1,1,sitting,0
4,106,0.1,subject107_client1,2,standing,129
4,106,0.1,subject107_client1,3,walking,0
4,106,0.1,subject107_client1,4,running,2
4,106,0.1,subject107_client1,5,cycling,173
4,106,0.1,subject107_client1,6,Nordic walking,0
4,106,0.1,subject107_client1,7,ascending stairs,0
4,106,0.1,subject107_client1,8,descending stairs,0
4,106,0.1,subject107_client1,9,vacuum cleaning,3
4,106,0.1,subject107_client1,10,ironing,0
4,106,0.1,subject107_client1,11,rope jumping,0
4,106,0.1,subject107_client2,0,lying,0
4,106,0.1,subject107_client2,1,sitting,81
4,106,0.1,subject107_client2,2,standing,70
4,106,0.1,subject107_client2,3,walking,0
4,106,0.1,subject107_client2,4,running,24
4,106,0.1,subject107_client2,5,cycling,2
4,106,0.1,subject107_client2,6,Nordic walking,15
4,106,0.1,subject107_client2,7,ascending stairs,0
4,106,0.1,subject107_client2,8,descending stairs,5
4,106,0.1,subject107_client2,9,vacuum cleaning,11
4,106,0.1,subject107_client2,10,ironing,216
4,106,0.1,subject107_client2,11,rope jumping,0
4,106,0.1,subject107_client3,0,lying,184
4,106,0.1,subject107_client3,1,sitting,12
4,106,0.1,subject107_client3,2,standing,0
4,106,0.1,subject107_client3,3,walking,262
4,106,0.1,subject107_client3,4,running,0
4,106,0.1,subject107_client3,5,cycling,0
4,106,0.1,subject107_client3,6,Nordic walking,124
4,106,0.1,subject107_client3,7,ascending stairs,1
4,106,0.1,subject107_client3,8,descending stairs,80
4,106,0.1,subject107_client3,9,vacuum cleaning,149
4,106,0.1,subject107_client3,10,ironing,12
4,106,0.1,subject107_client3,11,rope jumping,0
4,106,0.1,subject108_client0,0,lying,0
4,106,0.1,subject108_client0,1,sitting,0
4,106,0.1,subject108_client0,2,standing,23
4,106,0.1,subject108_client0,3,walking,46
4,106,0.1,subject108_client0,4,running,0
4,106,0.1,subject108_client0,5,cycling,198
4,106,0.1,subject108_client0,6,Nordic walking,0
4,106,0.1,subject108_client0,7,ascending stairs,0
4,106,0.1,subject108_client0,8,descending stairs,14
4,106,0.1,subject108_client0,9,vacuum cleaning,167
4,106,0.1,subject108_client0,10,ironing,47
4,106,0.1,subject108_client0,11,rope jumping,67
4,106,0.1,subject108_client1,0,lying,0
4,106,0.1,subject108_client1,1,sitting,177
4,106,0.1,subject108_client1,2,standing,0
4,106,0.1,subject108_client1,3,walking,0
4,106,0.1,subject108_client1,4,running,126
4,106,0.1,subject108_client1,5,cycling,0
4,106,0.1,subject108_client1,6,Nordic walking,0
4,106,0.1,subject108_client1,7,ascending stairs,0
4,106,0.1,subject108_client1,8,descending stairs,51
4,106,0.1,subject108_client1,9,vacuum cleaning,0
4,106,0.1,subject108_client1,10,ironing,0
4,106,0.1,subject108_client1,11,rope jumping,0
4,106,0.1,subject108_client2,0,lying,164
4,106,0.1,subject108_client2,1,sitting,0
4,106,0.1,subject108_client2,2,standing,171
4,106,0.1,subject108_client2,3,walking,0
4,106,0.1,subject108_client2,4,running,1
4,106,0.1,subject108_client2,5,cycling,0
4,106,0.1,subject108_client2,6,Nordic walking,20
4,106,0.1,subject108_client2,7,ascending stairs,4
4,106,0.1,subject108_client2,8,descending stairs,5
4,106,0.1,subject108_client2,9,vacuum cleaning,20
4,106,0.1,subject108_client2,10,ironing,208
4,106,0.1,subject108_client2,11,rope jumping,0
4,106,0.1,subject108_client3,0,lying,22
4,106,0.1,subject108_client3,1,sitting,0
4,106,0.1,subject108_client3,2,standing,0
4,106,0.1,subject108_client3,3,walking,198
4,106,0.1,subject108_client3,4,running,0
4,106,0.1,subject108_client3,5,cycling,0
4,106,0.1,subject108_client3,6,Nordic walking,202
4,106,0.1,subject108_client3,7,ascending stairs,84
4,106,0.1,subject108_client3,8,descending stairs,0
4,106,0.1,subject108_client3,9,vacuum cleaning,0
4,106,0.1,subject108_client3,10,ironing,0
4,106,0.1,subject108_client3,11,rope jumping,0
5,108,1.0,subject101_client0,0,lying,74
5,108,1.0,subject101_client0,1,sitting,113
5,108,1.0,subject101_client0,2,standing,85
5,108,1.0,subject101_client0,3,walking,9
5,108,1.0,subject101_client0,4,running,14
5,108,1.0,subject101_client0,5,cycling,9
5,108,1.0,subject101_client0,6,Nordic walking,47
5,108,1.0,subject101_client0,7,ascending stairs,104
5,108,1.0,subject101_client0,8,descending stairs,2
5,108,1.0,subject101_client0,9,vacuum cleaning,62
5,108,1.0,subject101_client0,10,ironing,73
5,108,1.0,subject101_client0,11,rope jumping,21
5,108,1.0,subject101_client1,0,lying,14
5,108,1.0,subject101_client1,1,sitting,23
5,108,1.0,subject101_client1,2,standing,21
5,108,1.0,subject101_client1,3,walking,23
5,108,1.0,subject101_client1,4,running,37
5,108,1.0,subject101_client1,5,cycling,2
5,108,1.0,subject101_client1,6,Nordic walking,36
5,108,1.0,subject101_client1,7,ascending stairs,3
5,108,1.0,subject101_client1,8,descending stairs,36
5,108,1.0,subject101_client1,9,vacuum cleaning,23
5,108,1.0,subject101_client1,10,ironing,70
5,108,1.0,subject101_client1,11,rope jumping,20
5,108,1.0,subject101_client2,0,lying,104
5,108,1.0,subject101_client2,1,sitting,37
5,108,1.0,subject101_client2,2,standing,53
5,108,1.0,subject101_client2,3,walking,5
5,108,1.0,subject101_client2,4,running,88
5,108,1.0,subject101_client2,5,cycling,116
5,108,1.0,subject101_client2,6,Nordic walking,10
5,108,1.0,subject101_client2,7,ascending stairs,6
5,108,1.0,subject101_client2,8,descending stairs,29
5,108,1.0,subject101_client2,9,vacuum cleaning,43
5,108,1.0,subject101_client2,10,ironing,11
5,108,1.0,subject101_client2,11,rope jumping,40
5,108,1.0,subject101_client3,0,lying,16
5,108,1.0,subject101_client3,1,sitting,6
5,108,1.0,subject101_client3,2,standing,6
5,108,1.0,subject101_client3,3,walking,132
5,108,1.0,subject101_client3,4,running,23
5,108,1.0,subject101_client3,5,cycling,53
5,108,1.0,subject101_client3,6,Nordic walking,61
5,108,1.0,subject101_client3,7,ascending stairs,5
5,108,1.0,subject101_client3,8,descending stairs,43
5,108,1.0,subject101_client3,9,vacuum cleaning,47
5,108,1.0,subject101_client3,10,ironing,26
5,108,1.0,subject101_client3,11,rope jumping,15
5,108,1.0,subject102_client0,0,lying,56
5,108,1.0,subject102_client0,1,sitting,38
5,108,1.0,subject102_client0,2,standing,29
5,108,1.0,subject102_client0,3,walking,18
5,108,1.0,subject102_client0,4,running,6
5,108,1.0,subject102_client0,5,cycling,38
5,108,1.0,subject102_client0,6,Nordic walking,16
5,108,1.0,subject102_client0,7,ascending stairs,46
5,108,1.0,subject102_client0,8,descending stairs,35
5,108,1.0,subject102_client0,9,vacuum cleaning,43
5,108,1.0,subject102_client0,10,ironing,74
5,108,1.0,subject102_client0,11,rope jumping,43
5,108,1.0,subject102_client1,0,lying,92
5,108,1.0,subject102_client1,1,sitting,47
5,108,1.0,subject102_client1,2,standing,61
5,108,1.0,subject102_client1,3,walking,26
5,108,1.0,subject102_client1,4,running,21
5,108,1.0,subject102_client1,5,cycling,30
5,108,1.0,subject102_client1,6,Nordic walking,140
5,108,1.0,subject102_client1,7,ascending stairs,30
5,108,1.0,subject102_client1,8,descending stairs,72
5,108,1.0,subject102_client1,9,vacuum cleaning,3
5,108,1.0,subject102_client1,10,ironing,75
5,108,1.0,subject102_client1,11,rope jumping,16
5,108,1.0,subject102_client2,0,lying,17
5,108,1.0,subject102_client2,1,sitting,74
5,108,1.0,subject102_client2,2,standing,43
5,108,1.0,subject102_client2,3,walking,120
5,108,1.0,subject102_client2,4,running,34
5,108,1.0,subject102_client2,5,cycling,25
5,108,1.0,subject102_client2,6,Nordic walking,3
5,108,1.0,subject102_client2,7,ascending stairs,43
5,108,1.0,subject102_client2,8,descending stairs,2
5,108,1.0,subject102_client2,9,vacuum cleaning,12
5,108,1.0,subject102_client2,10,ironing,12
5,108,1.0,subject102_client2,11,rope jumping,15
5,108,1.0,subject102_client3,0,lying,14
5,108,1.0,subject102_client3,1,sitting,11
5,108,1.0,subject102_client3,2,standing,62
5,108,1.0,subject102_client3,3,walking,86
5,108,1.0,subject102_client3,4,running,7
5,108,1.0,subject102_client3,5,cycling,99
5,108,1.0,subject102_client3,6,Nordic walking,69
5,108,1.0,subject102_client3,7,ascending stairs,11
5,108,1.0,subject102_client3,8,descending stairs,3
5,108,1.0,subject102_client3,9,vacuum cleaning,99
5,108,1.0,subject102_client3,10,ironing,60
5,108,1.0,subject102_client3,11,rope jumping,25
5,108,1.0,subject103_client0,0,lying,85
5,108,1.0,subject103_client0,1,sitting,38
5,108,1.0,subject103_client0,2,standing,102
5,108,1.0,subject103_client0,3,walking,85
5,108,1.0,subject103_client0,4,running,0
5,108,1.0,subject103_client0,5,cycling,0
5,108,1.0,subject103_client0,6,Nordic walking,0
5,108,1.0,subject103_client0,7,ascending stairs,7
5,108,1.0,subject103_client0,8,descending stairs,2
5,108,1.0,subject103_client0,9,vacuum cleaning,51
5,108,1.0,subject103_client0,10,ironing,191
5,108,1.0,subject103_client0,11,rope jumping,0
5,108,1.0,subject103_client1,0,lying,53
5,108,1.0,subject103_client1,1,sitting,12
5,108,1.0,subject103_client1,2,standing,5
5,108,1.0,subject103_client1,3,walking,14
5,108,1.0,subject103_client1,4,running,0
5,108,1.0,subject103_client1,5,cycling,0
5,108,1.0,subject103_client1,6,Nordic walking,0
5,108,1.0,subject103_client1,7,ascending stairs,0
5,108,1.0,subject103_client1,8,descending stairs,51
5,108,1.0,subject103_client1,9,vacuum cleaning,79
5,108,1.0,subject103_client1,10,ironing,1
5,108,1.0,subject103_client1,11,rope jumping,0
5,108,1.0,subject103_client2,0,lying,2
5,108,1.0,subject103_client2,1,sitting,62
5,108,1.0,subject103_client2,2,standing,32
5,108,1.0,subject103_client2,3,walking,39
5,108,1.0,subject103_client2,4,running,0
5,108,1.0,subject103_client2,5,cycling,0
5,108,1.0,subject103_client2,6,Nordic walking,0
5,108,1.0,subject103_client2,7,ascending stairs,8
5,108,1.0,subject103_client2,8,descending stairs,41
5,108,1.0,subject103_client2,9,vacuum cleaning,2
5,108,1.0,subject103_client2,10,ironing,17
5,108,1.0,subject103_client2,11,rope jumping,0
5,108,1.0,subject103_client3,0,lying,28
5,108,1.0,subject103_client3,1,sitting,108
5,108,1.0,subject103_client3,2,standing,17
5,108,1.0,subject103_client3,3,walking,84
5,108,1.0,subject103_client3,4,running,0
5,108,1.0,subject103_client3,5,cycling,0
5,108,1.0,subject103_client3,6,Nordic walking,0
5,108,1.0,subject103_client3,7,ascending stairs,61
5,108,1.0,subject103_client3,8,descending stairs,18
5,108,1.0,subject103_client3,9,vacuum cleaning,22
5,108,1.0,subject103_client3,10,ironing,5
5,108,1.0,subject103_client3,11,rope jumping,0
5,108,1.0,subject104_client0,0,lying,15
5,108,1.0,subject104_client0,1,sitting,10
5,108,1.0,subject104_client0,2,standing,43
5,108,1.0,subject104_client0,3,walking,154
5,108,1.0,subject104_client0,4,running,0
5,108,1.0,subject104_client0,5,cycling,90
5,108,1.0,subject104_client0,6,Nordic walking,52
5,108,1.0,subject104_client0,7,ascending stairs,36
5,108,1.0,subject104_client0,8,descending stairs,0
5,108,1.0,subject104_client0,9,vacuum cleaning,36
5,108,1.0,subject104_client0,10,ironing,57
5,108,1.0,subject104_client0,11,rope jumping,0
5,108,1.0,subject104_client1,0,lying,9
5,108,1.0,subject104_client1,1,sitting,84
5,108,1.0,subject104_client1,2,standing,96
5,108,1.0,subject104_client1,3,walking,3
5,108,1.0,subject104_client1,4,running,0
5,108,1.0,subject104_client1,5,cycling,18
5,108,1.0,subject104_client1,6,Nordic walking,1
5,108,1.0,subject104_client1,7,ascending stairs,47
5,108,1.0,subject104_client1,8,descending stairs,58
5,108,1.0,subject104_client1,9,vacuum cleaning,8
5,108,1.0,subject104_client1,10,ironing,47
5,108,1.0,subject104_client1,11,rope jumping,0
5,108,1.0,subject104_client2,0,lying,108
5,108,1.0,subject104_client2,1,sitting,34
5,108,1.0,subject104_client2,2,standing,23
5,108,1.0,subject104_client2,3,walking,45
5,108,1.0,subject104_client2,4,running,0
5,108,1.0,subject104_client2,5,cycling,44
5,108,1.0,subject104_client2,6,Nordic walking,68
5,108,1.0,subject104_client2,7,ascending stairs,16
5,108,1.0,subject104_client2,8,descending stairs,9
5,108,1.0,subject104_client2,9,vacuum cleaning,102
5,108,1.0,subject104_client2,10,ironing,16
5,108,1.0,subject104_client2,11,rope jumping,0
5,108,1.0,subject104_client3,0,lying,44
5,108,1.0,subject104_client3,1,sitting,67
5,108,1.0,subject104_client3,2,standing,27
5,108,1.0,subject104_client3,3,walking,43
5,108,1.0,subject104_client3,4,running,0
5,108,1.0,subject104_client3,5,cycling,21
5,108,1.0,subject104_client3,6,Nordic walking,90
5,108,1.0,subject104_client3,7,ascending stairs,25
5,108,1.0,subject104_client3,8,descending stairs,40
5,108,1.0,subject104_client3,9,vacuum cleaning,6
5,108,1.0,subject104_client3,10,ironing,71
5,108,1.0,subject104_client3,11,rope jumping,0
5,108,1.0,subject105_client0,0,lying,106
5,108,1.0,subject105_client0,1,sitting,24
5,108,1.0,subject105_client0,2,standing,73
5,108,1.0,subject105_client0,3,walking,71
5,108,1.0,subject105_client0,4,running,22
5,108,1.0,subject105_client0,5,cycling,78
5,108,1.0,subject105_client0,6,Nordic walking,56
5,108,1.0,subject105_client0,7,ascending stairs,32
5,108,1.0,subject105_client0,8,descending stairs,13
5,108,1.0,subject105_client0,9,vacuum cleaning,75
5,108,1.0,subject105_client0,10,ironing,44
5,108,1.0,subject105_client0,11,rope jumping,3
5,108,1.0,subject105_client1,0,lying,11
5,108,1.0,subject105_client1,1,sitting,66
5,108,1.0,subject105_client1,2,standing,18
5,108,1.0,subject105_client1,3,walking,79
5,108,1.0,subject105_client1,4,running,70
5,108,1.0,subject105_client1,5,cycling,12
5,108,1.0,subject105_client1,6,Nordic walking,58
5,108,1.0,subject105_client1,7,ascending stairs,49
5,108,1.0,subject105_client1,8,descending stairs,24
5,108,1.0,subject105_client1,9,vacuum cleaning,49
5,108,1.0,subject105_client1,10,ironing,84
5,108,1.0,subject105_client1,11,rope jumping,3
5,108,1.0,subject105_client2,0,lying,1
5,108,1.0,subject105_client2,1,sitting,23
5,108,1.0,subject105_client2,2,standing,1
5,108,1.0,subject105_client2,3,walking,69
5,108,1.0,subject105_client2,4,running,59
5,108,1.0,subject105_client2,5,cycling,20
5,108,1.0,subject105_client2,6,Nordic walking,29
5,108,1.0,subject105_client2,7,ascending stairs,9
5,108,1.0,subject105_client2,8,descending stairs,52
5,108,1.0,subject105_client2,9,vacuum cleaning,43
5,108,1.0,subject105_client2,10,ironing,37
5,108,1.0,subject105_client2,11,rope jumping,39
5,108,1.0,subject105_client3,0,lying,63
5,108,1.0,subject105_client3,1,sitting,92
5,108,1.0,subject105_client3,2,standing,76
5,108,1.0,subject105_client3,3,walking,27
5,108,1.0,subject105_client3,4,running,37
5,108,1.0,subject105_client3,5,cycling,78
5,108,1.0,subject105_client3,6,Nordic walking,58
5,108,1.0,subject105_client3,7,ascending stairs,15
5,108,1.0,subject105_client3,8,descending stairs,4
